file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,serverity
308975,e361edf,,34,0,0,0,58,3,0,83,27,0.8454545,0.45454547,0.8181818,22,0,10,11,1,0,0,0,0,0,20,2,0,20,0,0,5,0,1,396,15,6,17,1,4,2,19,99,1,70,4,6,4,0,252,1,0,normal
305585,9e8d719,,33,0,0,0,172,1,0,123,166,0.8125,0.38043478,0.76086956,32,0,20,8,3,1,0,0,0,0,9,0,0,9,0,0,0,0,0,535,33,20,55,0,16,4,28,171,2,148,5,2,0,0,364,1,0,normal
308894,df47d4a,,13,0,0,0,28.5,1.5,0,35.5,0.5,0.47727272,0.38528138,0.90909094,12,0.5,12,0,0,0,0,0,0,0,1.5,0.5,0,1.5,0,0,0,0,2,179,3,4.5,2.5,3,4.5,24,17,57,0,41.5,4.5,0,0,0,95,1,0,normal
300226,5d87f8d,,13,0,0,0,29,2,0,34,0,0.45238096,0.7619048,0.9047619,21,0,21,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,216,1,2,2,3,3,43,21,68,0,46,2,0,0,0,109,1,0,normal
303094,1c0d2d9,,24,0,0,0,51,4,0,50,54,0.75,0.16666667,0.16666667,12,12,5,3,0,4,0,0,0,0,2,2,1,1,0,0,1,0,8,267,23,6,8,4,5,0,15,44,0,39,4,8,1,0,182,1,0,normal
297184,c42547e,,21.666666,0,0,0,47.333332,2,0,62.333332,44.666668,NaN,NaN,NaN,13.666667,0,5.6666665,1.3333334,6.6666665,0,0,0,0,0,254.33333,244.33333,243.33333,11,0,0,1,0,0,502,12.333333,1,17,1.3333334,1.6666666,2,12.333333,56.333332,2,282.66666,3.6666667,3.3333333,0,0,371.33334,1,0,normal
308675,6f4d138,,142,0,0,0,284,3,0,272,6731,0.9800418,0.010644258,0.014285714,119,8,69,34,4,12,0,0,13,0,40,8,1,36,0,3,4,0,9,1680,107,29,55,11,9,24,61,246,10,215,5,52,2,0,645,17,1,normal
308577,f87e04f,,33,0,0,0,33,3,0,53,56,0.8240741,0.044444446,0.06666667,12,0,8,2,0,2,0,0,0,0,9,0,0,5,0,4,0,0,0,338,8,0,10,0,7,5,1,30,0,30,2,8,2,0,106,1,0,normal
308671,37e7897,,3,0,0,0,2,2,0,3,0,0,NaN,NaN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,1,0,1,1,0,0,0,17,1,0,normal
308656,355303f,,84,0,0,0,411,2,0,196,10220,0.96118426,0.044438113,0.25366756,152,0,115,33,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1458,138,53,108,3,38,53,52,217,4,191,6,7,1,0,425,1,0,normal
308544,91edbac,,77,0,0,0,152.5,2,0,149.5,3412,0.92335427,0.03389356,0.071428575,67,4,41.5,17,2,6.5,0,0,6.5,0,21.5,4,0.5,19.5,0,1.5,2,0,4.5,874.5,57.5,16,28,5.5,4.5,14,31.5,127,5,112,3.5,26,1,0,364,9,0.5,normal
308592,588ae99,,10,0,0,0,31,1,0,16,0,0.57575756,0.6888889,1,11,0,9,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,1,105,15,4,2,1,0,5,0,11,1,8,3,0,0,0,112,17,0,major
308629,cf6a1b8,,15,0,0,0,58.833332,2,0,45,260.66666,0.32261074,NaN,NaN,14.666667,3.3333333,5.1666665,9,0.16666667,0.33333334,0,0.5,0,0,9.333333,8.833333,7.1666665,2.1666667,0,0,8.833333,0,9.166667,232.66667,25,9.5,8.666667,0.16666667,2.3333333,5.8333335,7.1666665,52.833332,0.8333333,47.166668,1.3333334,0.16666667,0.16666667,0,92.333336,513,0,normal
308584,b3a4e9c,,21,0,0,0,35,1,0,26,1,0.7619047,0.51282054,0.71794873,15,1,11,2,0,2,0,0,0,0,7,0,0,7,0,0,0,0,0,124,5,2,12,0,4,5,0,17,0,18,4,1,0,0,43,1,0,normal
308583,e8b4817,,21,0,0,0,84,1,0,34,746,0.9288618,0.034920637,0.06349207,41,8,36,5,0,0,0,0,0,0,12,0,0,10,0,2,0,0,11,276,36,1,24,0,5,10,4,50,6,46,2,0,0,0,107,1,0,normal
308492,bdd1637,,51.5,0,0,0,212.5,1.5,0,110.5,5118.5,0.89309216,0.16110796,0.83700085,81,0,60,17,1,3,0,0.5,0,0,19,1.5,1,14.5,0.5,3,1.5,0,2,775.5,72,26.5,54.5,2,20.5,27.5,26,113,2,101,3.5,4.5,0.5,0,250.5,513,0.5,normal
308394,d26738d,,29.25,0,0,0,125,1.5,0,58.75,2742.75,0.5985278,0.061506353,0.48382628,49.75,2,39.25,9.5,0.25,0.75,0,0,0,0,11.25,0.25,0,9,1,1.25,0.25,0,4.25,440.5,44,13.5,33.25,0.75,10.75,16,14,68.25,2.5,60.75,2,1.75,0.25,0,144.25,1,0,normal
308382,b8ba60b,,84,0,0,0,409,2,0,194,10258,0.96162283,0.042016808,0.20752029,152,0,115,33,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1451,139,53,108,3,38,53,52,217,4,191,6,7,1,0,425,1,0,normal
304239,50910b9,,14.35,0,0,0,34.075,1.7,0,27.35,2659.825,0.53811586,NaN,NaN,19.675,0.6,15.575,2.775,0.95,0.375,0,0.1,0,0,3.425,0.625,0.325,1.925,0.45,0.725,0.475,0,1.575,191.35,6.65,1.8,6.25,0.825,1.8,10.075,9.825,34.325,0.975,31.95,2.375,1.35,0.25,0,63.15,78.2,1.225,normal
308220,d7428e6,,9.5,0,0,0,1.5,2,0,6,0.5,0,NaN,NaN,1.5,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0.5,0,0,0,0,0,0,4,0,4,0,1,0.5,0,16.5,1,0,normal
308212,d5cf9dd,,16,0,0,0,48,1,0,27,15,0.76666677,0.5777778,1,15,0,7,5,0,3,0,0,0,0,10,1,0,9,0,1,1,0,0,193,10,7,21,0,2,1,0,30,0,33,4,2,0,0,65,1,0,normal
307427,fcc4545,,5,0,0,0,6,2,0,17,0,0.5,1,1,6,0,4,2,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,104,1,0,0,0,0,10,25,24,0,24,0,0,0,0,37,1,0,normal
294750,2861bf8,,24.5,0,0,0,32,2,0,40,22.5,0.79910713,0.083333336,0.16666667,7.5,0,5.5,2,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,167,5.5,1,13.5,0,4,1,2,34,1,28.5,3.5,5,0,0,81.5,1,0,normal
305707,e62a494,,18.25,0,0,0,45.25,1.5,0,34.25,153.75,0.59995306,NaN,NaN,15.25,0,6.25,6.5,1,1.5,0,0,0,0,6,0.25,0,5.25,0.5,0.25,0.25,0,0.5,189.5,16.25,5.75,15.5,0.25,2.75,1,1.5,25,0.25,25.5,2,1.75,0.75,0,68,257,0.75,normal
307923,56ee847,,140,0,0,0,277,3,0,265,6524,0.98012817,0.010644258,0.014285714,117,8,69,32,4,12,0,0,13,0,40,8,1,36,0,3,4,0,9,1606,103,28,55,10,9,24,61,244,10,213,5,51,2,0,639,17,1,normal
307901,6da239c,,28.5,0,0,0,315,1.5,0,96,44309.5,0.9346657,0.036627095,0.19956999,231,0,205,23,1.5,1.5,0,0,0,0,7,0,0,7,0,0,0,0,1,1710.5,43.5,12,31.5,1,5,114.5,152.5,301,1,286,4.5,2.5,0.5,0,185,1,1.5,normal
307747,c25b51a,,28.5,0,0,0,315.5,1.5,0,96,43521.5,0.93499696,0.03666418,0.19964415,229.5,0,203.5,23,1.5,1.5,0,0,0,0,7,0,0,7,0,0,0,0,1,1703.5,45,12,32.5,1,5,112,152.5,298.5,1,283,4.5,2.5,0.5,0,185.5,1,1.5,normal
307485,b78b753,,29,0,0,0,20,1,0,41,30,0.77777785,0,0,9,2,7,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,170,9,1,7,1,0,6,6,33,2,28,2,4,0,0,84,1,0,normal
307730,c16d341,,20,0,0,0,33,1,0,26,0,0.70238096,0.51282054,0.71794873,14,0,11,1,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,119,4,2,12,0,4,5,0,17,0,17,4,1,0,0,39,1,0,normal
307570,8751ea3,,52.5,0,0,0,243,1.5,0,127.5,5554.5,0.9593808,0.05838214,0.4287324,99.5,0,71,17.5,7,4,0,1.5,1.5,0,28,6,5.5,20,1.5,1,4,0,2,870,85.5,28,60.5,2,23.5,27,33.5,132.5,2,116.5,4.5,5.5,0.5,0,313,513,0,normal
307577,90dbdf6,,20,0,0,0,27,2,0,30,66,0,0,0,12,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,2,8,0,2,2,9,23,0,19,2,3,0,0,99,1025,0,normal
307163,a61d13f,,22.5,0,0,0,54.25,2.75,0,55,129.5,0.8477669,0.20323774,1.3337843,22,3.25,10.25,6.5,2.25,3,0,0,0,0,13.5,2,0,6.5,3,4,0.25,0,8.25,343.5,17.5,5,15,1,9,4.25,24,78,0.75,48,3.75,4,2,0,113,0.25,0,major
307158,45a5f88,,11,0,0,0,46,2,0,44,18,0.70769227,0.43939394,0.43939394,13,2,5,1,7,0,0,0,0,0,5,1,0,1,4,0,0,0,0,150,6,2,15,2,0,12,11,39,1,30,3,1,0,0,79,1,3,normal
307398,02e1199,,66,0,0,0,421,1,0,274,4647,0.9391115,0.1020189,0.5646478,111,1,71,14,17,9,0,0,0,0,29,2,0,7,22,0,2,0,10,1566,104,47,170,11,26,17,75,419,10,325,8,7,0,0,553,1,0,normal
307389,826e566,,140,0,0,0,276,3,0,265,6524,0.98012817,0.010644258,0.014285714,117,8,69,32,4,12,0,0,13,0,40,8,1,36,0,3,4,0,9,1604,103,28,54,10,9,24,61,244,10,213,5,51,2,0,639,17,1,normal
307193,8be1a97,,12,0,0,0,21,1,0,19,41,0.7714285,0.2747253,0.4945055,14,0,14,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,1,65,14,0,6,0,0,5,1,7,1,7,1,0,0,0,52,1,0,normal
307134,5e3045e,,111.5,0,0,0,334.5,2.5,0,228,8163,0.97096264,0.025658114,0.21351942,132.5,4,91,31.5,2.5,7.5,0,0,6.5,0,35,4.5,0.5,31.5,0.5,2.5,2.5,0,6.5,1499,117.5,39,78.5,6.5,23.5,38.5,56.5,225.5,7,197,5.5,29,1.5,0,526,9,0.5,normal
307128,9a009fe,,18,0,0,0,9,2,0,20,8,0.6,0.1,0.1,5,0,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,43,2,0,2,0,2,4,3,10,0,9,2,0,0,0,33,1,0,normal
307122,03075ca,,16,0,0,0,45,1,0,26,15,0.76666677,0.5777778,1,15,0,7,5,0,3,0,0,0,0,10,1,0,9,0,1,1,0,0,186,9,7,20,0,2,1,0,29,0,32,3,2,0,0,65,1,0,normal
307074,20ff091,,84,0,0,0,398,2,0,194,9918,0.9619686,0.04067197,0.19923371,149,0,113,32,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1415,132,50,105,3,38,53,52,213,4,187,6,7,1,0,413,1,0,normal
306738,52a9d2f,,18.5,0,0,0,25.25,2,0,31.75,104.5,0.8310714,0.045859937,0.18343975,13.5,0,10.25,1.75,1.5,0,0,0,0,0,2.5,0,0,0.5,1,1,0,0,0,119.25,3.25,0.5,6.25,0,2.5,24.5,1,22.25,0.5,19.25,2.25,1.5,0,0,66.25,1,0,normal
306898,7cc1f1e,,83,0,0,0,397,2,0,192,9918,0.9619686,0.04067197,0.19923371,149,0,113,32,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1410,132,50,105,3,37,53,52,211,4,185,6,7,1,0,413,1,0,normal
306883,6558647,,30,0,0,0,56,1,0,64,93,0.90909094,0.044444446,0.06666667,15,2,7,5,2,1,0,0,0,0,11,1,1,5,4,1,1,0,2,360,13,6,19,1,6,8,1,49,2,47,3,5,0,0,101,1,1,normal
306938,d9061cf,,91,0,0,0,182,1,0,180,4552,0.9722775,0.040347293,0.1304903,101,5,64,12,4,21,0,0,7,0,50,15,7,32,0,11,15,0,8,759,59,10,34,7,6,11,22,159,3,138,3,5,0,0,521,1,1,normal
306896,6448cd9,,51,0,0,0,205,2,0,108,4901.5,0.64763516,0.12033599,0.3992337,77,0,57.5,15.5,1,3,0,0,0,0,15.5,0.5,0,14,0.5,1,0.5,0,2,732,66.5,25.5,54,2,19,27.5,26.5,111,2,97.5,5,3.5,0.5,0,225.5,1,0,normal
306821,d86136a,,34.333332,0,0,0,137.66667,2,0,67.666664,3271.6667,0.67134017,0.20800178,0.85399556,53,0,41.333332,10.333333,0.33333334,1,0,0,0,0,11.666667,0.33333334,0,10.666667,0.33333334,0.6666667,0.33333334,0,1.3333334,488,46,17,36,1.3333334,12,18,17.333334,71.666664,1.6666666,63,3.3333333,2.3333333,0.33333334,0,155.66667,1,0,normal
306740,280e962,,50,0,0,0,204,1.5,0,103.5,4846,0.8935658,0.15920374,0.7852824,78.5,0,58.5,16,1,3,0,0.5,0,0,19,1.5,1,14.5,0.5,3,1.5,0,2,740,68,24,53,2.5,17.5,27.5,26,106.5,2,95,4,4.5,0.5,0,240.5,513,0.5,normal
306744,e9f7245,,28,0,0,0,32,2,0,57,42,0.7692308,0.21818182,0.5090909,13,2,10,2,0,1,0,0,0,0,6,2,0,6,0,0,0,0,1,150,13,0,14,3,3,2,1,32,0,26,3,0,0,0,79,1,0,major
306719,1dcfafc,,82,0,0,0,384,2,0,178,9097,0.9610723,0.040629685,0.20194903,143,0,112,27,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1351,127,48,101,4,31,53,53,200,6,175,7,7,1,0,405,1,0,normal
306700,e9f8c83,,10,0,0,0,7,2,0,9,6,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,1,0,0,0,0,2,13,1,12,3,0,0,0,43,1,0,normal
296456,c4926a6,,18.5,0,0,0,48,1.5,0,64.5,365,0.7861111,0.018253969,0.073015876,24,0,5.5,3,15.5,0,0,0,0.5,0,9.5,4.5,0,5,4.5,0,4.5,0,0.5,284.5,23,2.5,10.5,2,2.5,2.5,10,44.5,0.5,37.5,2.5,5.5,0,0,235.5,1,0,normal
306545,4e73e6d,,20,0,0,0,81,1,0,63,179,0.84584975,0.2,0.4,23,3,5,17,0,1,0,0,0,5,11,1,0,11,0,0,0,0,5,367,19,18,22,0,1,0,13,91,1,81,7,3,1,0,158,1,0,major
306551,3bd232d,,22,0,0,0,82,1,0,34,746,0.93292683,0.034920637,0.06349207,41,8,36,5,0,0,0,0,0,0,12,0,0,9,0,3,0,0,11,274,36,1,24,0,5,10,4,50,6,46,2,0,0,0,108,1,0,major
271956,9edb371,,9,0,0,0,18,3,0,21,23,0.72727275,0.35555556,0.35555556,11,0,5,1,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,92,3,0,5,0,2,0,3,9,0,5,3,1,1,0,100,1025,0,normal
306366,10d71ae,,23.666666,0,0,0,77.333336,1.5,0,46.333332,3032.1667,0.60822517,0.024788061,1.4972742,54.833332,0.16666667,28.5,1,1.5,23.833334,0,0,0,0,121.5,1,0,11.166667,2.3333333,108,0.8333333,0,0.16666667,403.16666,39,0.8333333,7.8333335,0.5,3.5,31.333334,88.333336,151.5,34.166668,129,1.6666666,0,0.16666667,0,134,1,0,normal
306251,f6f6db7,,19,0,0,0,33,1.5,0,41.5,44,0.44666666,0.013888889,0.027777778,8.5,1,4.5,3,1,0,0,0,0,0,5,0.5,0.5,2.5,1.5,0.5,0.5,0,1,207.5,8,3.5,10,0.5,5,6,3.5,33.5,2,31.5,2.5,3,0,0,75.5,1,0.5,normal
306231,58f143e,,17.6,0,0,0,42.8,2.6,0,42.6,108,NaN,NaN,NaN,17.6,2.6,8.2,5.2,1.8,2.4,0,0,0,0,156.6,147.6,145.8,5.4,2.2,3.2,0.4,0,6.6,418.2,13.8,4,11.6,0.6,7,3.6,19.2,61.8,0.6,183.6,2.8,3.2,1.6,0,186.4,0.4,0,normal
306229,d0909bb,,82,0,0,0,384,2,0,178,9097,0.9610723,0.040629685,0.20194903,143,0,112,27,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1351,127,48,101,4,31,53,53,200,6,175,7,7,1,0,405,1,0,normal
306204,576c664,,12,0,0,0,16,1,0,31,22,0.7916667,0.10714286,0.10714286,8,0,7,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,1,65,6,2,1,0,0,9,1,7,0,8,4,0,0,0,38,1,0,normal
305542,318d2fa,,3.5,0,0,0,4,2,0,1.5,0.25,0.083333336,NaN,NaN,1.5,0,1.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,9.75,2.25,0.75,0.25,0,0.5,0,1.25,1.25,0,1,2,0,0,0,26.25,1,0,normal
306185,0b7377a,,87.5,0,0,0,161.5,2,0,160,3354.5,0.9210634,0.06854052,0.64540714,73.5,4.5,48.5,16,2.5,6.5,0,0,8.5,0,25.5,4,0.5,22,1.5,1.5,2.5,0,5,908,63.5,16.5,33,5,5,14,33,136.5,5,119,4,27.5,1,0,432,521,0.5,normal
305807,9759635,,23,0,0,0,30,2,0,38,26,0.8333333,0.06666667,0.06666667,8,0,6,2,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,141,7,1,11,0,5,1,2,32,1,26,4,3,0,0,78,1,0,normal
306052,f7525c2,,82,0,0,0,382,2,0,178,9097,0.9610723,0.040629685,0.20194903,143,0,112,27,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1344,127,48,99,4,31,53,53,201,6,178,7,7,1,0,405,1,0,normal
306045,66dce11,,17,0,0,0,14,1,0,23,17,0.825,0.2777778,0.5833333,10,0,5,1,1,3,0,1,0,0,8,2,2,2,0,4,2,0,0,92,5,0,1,1,2,2,0,9,0,11,1,2,0,0,75,1025,1,normal
305918,a1c7117,,110,0,0,0,326,2.5,0,218,7751.5,0.97051454,0.025636971,0.2128734,129.5,4,90.5,29,2.5,7.5,0,0,6.5,0,35,4.5,0.5,31.5,0.5,2.5,2.5,0,6.5,1459.5,114.5,38,75.5,7,19.5,38.5,57,218,8,191.5,6,29,1.5,0,521.5,9,0.5,normal
305796,b86bde4,,17.634146,0,0,0,57.09756,1.5853659,0,29.634146,809.90247,0.428201,NaN,NaN,26.024391,0.80487806,17.829268,1.7560976,1.5609756,4.878049,0,0.07317073,0,0,22.024391,2.609756,1.1463414,2.317073,2.8536584,15.707317,2.487805,0,1.7804878,227.92683,26.975609,1.7073171,13.585366,0.07317073,2.2195122,19.609756,20.90244,56.414635,5.5365853,42.512196,1.2439024,0.17073171,0.09756097,0,96.560974,125.87805,0.14634146,normal
305852,21358cb,,82,0,0,0,382,2,0,178,9097,0.9610723,0.040629685,0.20194903,143,0,112,27,1,3,0,0,0,0,30,1,0,27,1,2,1,0,4,1341,127,48,99,4,30,53,53,199,6,177,7,7,1,0,405,1,0,normal
287319,5df3f5c,,11,0,0,0,36,1,0,33,6,0.33333334,1,1,9,0,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,136,6,12,0,4,6,0,6,46,0,35,4,0,0,0,140,1,0,normal
304393,6.51E+13,,5,0,0,0,5,1,0,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1,0,1,0,0,0,0,0,2,0,0,0,26,1,0,major
302791,aa9cd2a,,9.666667,0,0,0,27.444445,1.4444444,0,18.444445,66.22222,0.5936098,0.37546676,4.7944856,11.111111,1.1111112,9.111111,0.44444445,0.7777778,0.7777778,0,0,0,0,7,0.8888889,0.22222222,6.6666665,0.11111111,0,1.2222222,0,5.3333335,100.333336,13.666667,0.5555556,10.444445,2.4444444,1.8888888,3.8888888,8.111111,15.888889,1.7777778,12.111111,2.2222223,0.22222222,0.22222222,0,109.44444,4.5555553,0,major
305375,deae143,,28.5,0,0,0,116,2,0,84.5,822,0.9055053,0.31415057,0.9945333,42,1,31.5,7.5,1.5,1.5,0,0,2,5,17.5,5,1,16.5,0,0,8,0,0.5,447,48,15,28.5,4,5,3.5,19,95.5,1.5,82,5,0.5,1,0,276,1,0,normal
305800,f137edb,,14,0,0,0,76,1,0,31,279,0.91534406,0.04923077,0.064615384,27,0,23,1,0,3,0,0,0,0,21,1,0,21,0,0,1,0,3,244,36,1,31,5,8,5,27,43,2,33,2,1,0,0,224,17,0,enhancement
305792,92aeee9,,5,0,0,0,17,2,0,11,16,0.44444445,0.2857143,0.2857143,9,0,6,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,61,9,1,7,0,0,0,1,10,0,5,2,0,0,0,30,1,0,normal
294739,97e936b,,14.333333,0,0,0,27,1.3333334,0,28.333334,32.333332,0.5644445,NaN,NaN,7,0.6666667,3.3333333,2.6666667,1,0,0,0,0,0,4.6666665,0.33333334,0.33333334,1.6666666,1,1.6666666,0.33333334,0,0.6666667,141.66667,6,2,10,0.6666667,3.3333333,3.6666667,1.6666666,20.333334,0.6666667,19.333334,2.3333333,2,0,0,56.666668,1,2,normal
305715,1cea801,,51.5,0,0,0,209,1.5,0,103,4620,0.8318618,0.27637786,0.9164456,79,0,62,14,0.5,2.5,0,0,0,0,18,0.5,0,16.5,0.5,1,0.5,0,2,734.5,66.5,25.5,56,2,16,29,26.5,109,3,98,5,4,0.5,0,224.5,1,0,normal
305579,8f1e5a0,,91,0,0,0,182,1,0,180,4552,0.9722775,0.040347293,0.1304903,101,5,64,12,4,21,0,0,7,0,50,15,7,32,0,11,15,0,8,759,59,10,34,7,6,11,22,159,3,138,3,5,0,0,521,1,1,normal
305415,e68e1ca,,84,0,0,0,359,2,0,173,8248,0.9611489,0.04656646,0.20512821,137,0,113,20,1,3,0,0,0,0,31,1,0,28,1,2,1,0,4,1263,128,49,85,4,30,19,53,187,6,173,7,7,1,0,399,1,0,normal
305389,ac9b1b1,,19,0,0,0,212.33333,1.3333334,0,61.666668,28915,0.94743794,0.019070556,0.1039953,157,0,140.33333,14.666667,1,1,0,0,0,0,5.3333335,0.6666667,0.6666667,4.6666665,0,0,0.6666667,0,0.33333334,1123,29.333334,7.6666665,21.333334,0.33333334,3.3333333,73.666664,100.333336,195.66667,0.6666667,186.66667,3,1.6666666,0.6666667,0,189.66667,1,1,normal
292787,b3ed6b9,,2.5,0,0,0,4,2,0,1.5,0.25,0.083333336,NaN,NaN,1.5,0,1.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,9.75,2.25,0.75,0.25,0,0.5,0,1.25,1.25,0,1,2,0,0,0,23.75,1,0,enhancement
305283,b074f58,,1,0,0,0,3,1,0,40,3,1,0,0,3,0,3,0,0,0,0,3,0,0,39,39,39,0,0,0,39,0,0,44,0,0,0,0,0,0,0,39,0,39,0,0,0,0,126,1025,0,normal
305192,cf4c14e,,9,0,0,0,21,1.5,0,21,25,0.7475345,0.33131313,1.050505,11,0.5,8,1,2,0,0,0,0,0,9.5,1.5,1,8.5,0,0,1.5,0,3.5,101.5,6,1.5,4,0,2.5,0,8,23,10,19,1,1.5,0.5,0,96.5,1,0,normal
280964,bc23cb6,,37,0,0,0,67,2,0,75,609,0.9398497,0.07460318,0.1904762,38,0,27,2,9,0,0,0,2,1,14,7,1,12,1,0,7,0,0,260,34,2,21,1,4,6,7,36,1,34,2,4,0,0,383,1,0,trivial
305114,cc0d066,,8.4,0,0,0,11.8,1.4,0,11.4,3.6,0.2142857,0.26095238,2,5,1.8,4,0.6,0.4,0,0,0,0,0,2,0,0,2,0,0,0,0,1.6,49.6,4.2,1.2,2.4,0,1.8,0,1,8,0,7.4,2.6,0.4,0,0,73,1,0,minor
130182,e9e59b9,,12.5,0,0,0,14,1.5,0,25,34.5,0.89772725,0.5,1,9.5,0,0.5,2.5,1,5.5,0,0,0,0,7.5,2,0,5.5,0,2,3,0,0,66.5,1.5,1,2.5,0,0,4.5,3,19.5,0,17.5,1.5,0.5,0,0,140.5,1,0,normal
305156,45394aa,,26,0,0,0,91,3,0,68,571,0.91228074,0.09425288,0.24367817,38,0,12,8,18,0,0,5,0,0,12,0,0,12,0,0,0,0,0,438,27,4,38,1,7,1,5,57,2,43,3,4,3,0,323,1025,0,critical
305161,6371ab6,,11.666667,0,0,0,50,2.3333333,0,39.333332,84.666664,0.5401786,0.31082252,1.2233766,14.666667,2.6666667,4.3333335,5.6666665,4.6666665,0,0,0,0,0,8.666667,2,2,6.6666665,0,0,2,0,5,193.66667,10.666667,4,12,0.6666667,3.3333333,5.3333335,20.666666,57,1,35,4.3333335,1,0.33333334,0,138.66667,1,0,normal
305036,e984838,,18.666666,0,0,0,32.333332,2.3333333,0,49.333332,11.666667,0.60681814,0.46103898,1.9253247,13.333333,0,5.3333335,4.3333335,3.6666667,0,0,0,0,0,8.333333,1,0,8.333333,0,0,2,0,0.33333334,184.66667,6.6666665,2.6666667,9.666667,1,1.6666666,0.6666667,9,43,0.6666667,31,3.3333333,2.3333333,1.3333334,0,142,6.3333335,0,normal
304997,d36698c,,14,0,0,0,78,3,0,67,117,0.85606056,0.5272727,0.6545454,22,0,11,11,0,0,0,0,0,9,6,2,0,6,0,0,4,0,0,343,26,11,11,5,4,0,20,85,0,67,6,0,2,0,248,1,0,blocker
305032,c118118,,84,0,0,0,358,2,0,173,8248,0.9611489,0.04656646,0.20512821,137,0,113,20,1,3,0,0,0,0,31,1,0,28,1,2,1,0,4,1260,127,49,84,4,30,19,53,187,6,173,7,7,1,0,399,1,0,normal
305004,24825d6,,17,0,0,0,31,3,0,45,0,0.6,0.5714286,0.75,10,0,3,2,5,0,0,0,0,0,4,1,0,4,0,0,1,0,0,178,3,1,14,1,1,3,8,31,2,22,3,1,1,0,115,17,0,normal
270008,1d24510,,4,0,0,0,25.333334,1.3333334,0,20.333334,121.333336,0.67418295,0.33409965,1.409688,13,0.33333334,9,0.33333334,0.6666667,3,0,0,0,0,8.333333,2.6666667,0.33333334,6.6666665,0,1.3333334,5.6666665,0,1.3333334,127.333336,10,2,5,0,1,5.3333335,6,21,1.3333334,16,2.3333333,0,0.33333334,0,79.666664,6,0,enhancement
287139,949be33,,9.142858,0,0,0,24.714285,1.8571428,0,17.714285,73.42857,NaN,-0.067210875,-0.15798533,12.142858,0.14285715,7.571429,0.2857143,2,2.2857144,0,0,0.14285715,0,18.571428,9.571428,7,3.7142856,2.857143,5,9.428572,0,0.71428573,99.42857,5.571429,1.2857143,4.428571,0.71428573,1,21,9.714286,28,4,25.714285,1.1428572,0.14285715,0,0,105.14286,5.571429,0,enhancement
304751,967fde2,,13.833333,0,0,0,32.333332,1.5,0,32.5,74.333336,NaN,-0.10623782,0.039473534,9.166667,0,2.5,4,0.5,2.1666667,0,0,0,0.16666667,8.666667,3.8333333,1.8333334,2.8333333,0,4,2.8333333,0,1,165.83333,8.166667,2,8.333333,0.33333334,2.5,5.3333335,13.666667,37.666668,3,26.333334,2.1666667,2.3333333,0.16666667,0,120.333336,1,0,normal
